447	38.5731
448	38.8492
449	39.05
450	39.276
451	39.5019
452	39.7529
453	39.9789
454	40.2299
455	40.4558
456	40.6818
457	40.9328
458	41.1587
459	41.3847
460	41.6357
461	41.8616
462	42.0876
463	42.3135
464	42.5394
465	42.7654
466	43.0164
467	43.2423
468	43.4683
469	43.6942
470	43.9201
471	44.1461
472	44.372
473	44.623
474	44.849
475	44.9996
476	2.7
477	2.7
478	2.7
479	2.7
480	2.7
481	2.7
482	2.7
483	2.7
484	2.7
485	2.7
486	2.7
487	2.7
488	2.7
489	2.7
490	2.7
491	2.7
492	2.7
493	2.7
494	2.7
495	2.7
496	2.7
497	2.7
498	2.7
499	2.7
500	2.7
501	2.7
502	2.7
503	2.7
504	2.7
505	2.7
506	2.7
507	2.7
508	2.7
509	2.7
510	2.7
511	2.7
512	2.7
513	2.7
514	2.7
515	2.7
516	2.7
517	2.7
518	2.7
519	2.7
520	2.7
521	4.13091
522	4.53256
523	4.7836
524	5.10995
525	5.36098
526	5.63712
527	5.91326
528	6.1894
529	6.46554
530	6.74168
531	6.99272
532	7.26886
533	7.51989
534	7.77093
535	8.04707
536	2.7
537	2.7
538	2.7
539	2.7
540	2.7
541	2.7
542	2.7
543	2.7
544	2.7
545	2.7
546	9.32735
547	11.1599
548	11.3356
549	11.5867
550	11.8377
551	12.0888
552	44.372
553	43.4934
554	44.1712
555	13.0929
556	44.372
557	44.372
558	44.1963
559	43.8448
560	43.7444
561	42.6649
562	42.6649
563	15.051
564	15.302
565	15.553
566	15.779
567	16.03
568	16.2811
569	16.507
570	16.758
571	43.6189
572	43.3427
573	43.1921
574	43.0917
575	43.0917
576	43.1168
577	42.2131
578	18.7161
579	18.942
580	19.1931
581	19.4441
582	19.67
583	19.9211
584	20.147
585	20.398
586	44.0959
587	43.9954
588	21.1009
589	21.352
590	21.603
591	21.829
592	22.0549
593	22.3059
594	22.5319
595	22.808
596	44.2967
597	43.1168
598	44.0708
599	23.7368
600	23.9628
601	24.2138
602	24.4146
603	24.6657
604	24.9167
605	25.1175
606	25.3686
607	25.5945
608	25.8204
609	26.0464
610	26.2974
611	26.5233
612	26.7744
613	27.0003
614	27.2262
615	27.4773
616	27.7032
617	27.9291
618	28.1551
619	28.381
620	28.632
621	28.858
622	29.0839
623	29.3098
624	29.5358
625	29.7868
626	30.0127
627	30.2638
628	30.4646
629	30.7156
630	30.9416
631	31.1675
632	31.3934
633	31.6194
634	31.8453
635	32.0963
636	32.3223
637	32.5482
638	32.7741
639	33.0001
640	33.2511
641	33.477
642	33.703
643	33.9289
644	34.1548
645	34.3808
646	34.6318
647	34.8577
648	35.0837
649	35.3096
650	35.5355
651	35.7866
652	36.0125
653	36.2384
654	36.4644
655	36.7154
656	36.9162
657	37.1422
658	37.3932
659	37.6191
660	37.8451
661	38.071
662	38.2969
663	38.548
664	38.7739
665	39.0249
666	39.2509
667	39.4768
668	39.7027
669	39.9287
670	40.1546
671	40.3805
672	40.6316
673	40.8575
674	41.0834
675	41.3094
676	41.5353
677	41.7612
678	42.0123
679	42.2382
680	42.4641
681	42.6901
682	42.916
683	43.1419
684	43.393
685	43.5938
686	43.8448
687	44.0456
688	44.2967
689	44.5226
690	44.7485
691	44.9494
692	45.0749
693	2.7
694	2.7
695	2.7
696	2.7
697	2.7
698	2.7
699	2.7
700	2.7
701	2.7
702	2.7
703	2.7
704	2.95104
705	19.3688
706	2.95104
707	2.95104
708	19.3688
709	19.3939
710	22.0549
711	3.17697
712	3.17697
713	2.95104
714	2.7
715	2.7
716	2.7
717	4.28153
718	4.65808
719	4.98443
720	5.26057
721	5.53671
722	5.81285
